"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","New Georeferenced Column"
289449122,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",103,0,"25-44","F","WHITE HISPANIC",1041717,197008,40.7072398161698,-73.7927267255908,"POINT (-73.7927267255908 40.7072398161698)"
289384153,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",23,2,"18-24","M","BLACK HISPANIC",999131,228980,40.795161,-73.946254,"POINT (-73.946254 40.795161)"
289373935,2024-07-01,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q",106,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1037366,186774,40.67917,-73.808499,"POINT (-73.808499 40.67917)"
289392883,2024-07-01,759,"PUBLIC ADMINISTATION,UNCLASS M",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","M",18,0,"25-44","M","WHITE HISPANIC",990631,214404,40.755164,-73.976966,"POINT (-73.976966 40.755164)"
289459161,2024-07-02,106,"ASSAULT POLICE/PEACE OFFICER",106,"FELONY ASSAULT","PL 1200800","F","M",20,0,"18-24","M","WHITE HISPANIC",986303,220726,40.772518,-73.992587,"POINT (-73.992587 40.772518)"
289449108,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",105,0,"18-24","M","ASIAN / PACIFIC ISLANDER",1057766,203992,40.726284,-73.73476,"POINT (-73.73476 40.726284)"
289459146,2024-07-02,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B",46,0,"45-64","M","WHITE HISPANIC",1005691,249694,40.852004,-73.922496,"POINT (-73.922496 40.852004)"
289373885,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",62,0,"65+","M","WHITE",987151,165724,40.621552,-73.989547,"POINT (-73.989547 40.621552)"
289428010,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","K",84,0,"<18","F","BLACK",988897,192631,40.695404,-73.983239,"POINT (-73.983239 40.695404)"
289432168,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",9,0,"45-64","F","BLACK",987633,203879,40.726278,-73.987794,"POINT (-73.987794 40.726278)"
289387481,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",113,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1051905,193863,40.698528,-73.756011,"POINT (-73.756011 40.698528)"
289432160,2024-07-02,793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","M",33,1,"25-44","M","BLACK HISPANIC",1000833,247693,40.8465195458589,-73.9400624719984,"POINT (-73.94006247199843 40.84651954585894)"
289373878,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",63,0,"25-44","M","BLACK",1000520,168264,40.628508,-73.941384,"POINT (-73.941384 40.628508)"
289407871,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",48,0,"45-64","F","BLACK",1016453,246383,40.842882,-73.883611,"POINT (-73.883611 40.842882)"
289413220,2024-07-02,639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 2403001","M","M",24,0,"25-44","M","WHITE",993372,229301,40.79605,-73.967052,"POINT (-73.967052 40.79605)"
289356146,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",32,0,"18-24","F","WHITE HISPANIC",1001390,239982,40.825355,-73.938068,"POINT (-73.938068 40.825355)"
289475586,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",120,0,"<18","F","WHITE HISPANIC",951319,171305,40.63681,-74.11865,"POINT (-74.11865 40.63681)"
289459154,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","K",72,0,"25-44","M","ASIAN / PACIFIC ISLANDER",981656,172762,40.64087,-74.009344,"POINT (-74.009344 40.64087)"
289373957,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",108,0,"25-44","F","WHITE HISPANIC",996643,209958,40.742954,-73.955274,"POINT (-73.955274 40.742954)"
289419181,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",14,17,"45-64","M","BLACK",986526,212304,40.749404,-73.991784,"POINT (-73.991784 40.749404)"
289419172,2024-07-02,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B",44,0,"25-44","M","BLACK HISPANIC",1006537,244511,40.837774,-73.919455,"POINT (-73.919455 40.837774)"
289459153,2024-07-02,490,"STOLEN PROPERTY 3,POSSESSION",232,"POSSESSION OF STOLEN PROPERTY","PL 1654000","M","K",78,0,"25-44","F","BLACK",989249,180622,40.662442,-73.981979,"POINT (-73.981979 40.662442)"
289459449,2024-07-02,115,"RECKLESS ENDANGERMENT 2",355,"OFFENSES AGAINST THE PERSON","PL 1202000","M","Q",110,0,"18-24","M","BLACK",1027679,214505,40.7553364883584,-73.8432451995771,"POINT (-73.84324519957711 40.75533648835839)"
289424690,2024-07-02,441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","Q",112,0,"18-24","M","BLACK",1024428,201126,40.718632,-73.855058,"POINT (-73.855058 40.718632)"
289395340,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","B",52,14,"45-64","M","WHITE HISPANIC",1016993,260146,40.880655,-73.88159,"POINT (-73.88159 40.880655)"
289436217,2024-07-02,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","M",30,0,"25-44","M","BLACK",996513,238479,40.821238,-73.955691,"POINT (-73.955691 40.821238)"
289424687,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",110,0,"25-44","M","WHITE HISPANIC",1020232,210719,40.744981,-73.870144,"POINT (-73.870144 40.744981)"
289351560,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","M",14,0,"45-64","F","WHITE HISPANIC",986947,215848,40.759131,-73.990264,"POINT (-73.990264 40.759131)"
289446221,2024-07-02,500,"CONTROLLED SUBSTANCE,POSSESS.",117,"DANGEROUS DRUGS","PL 2202101","F","B",46,0,"45-64","M","BLACK HISPANIC",1006824,249160,40.850533,-73.918402,"POINT (-73.918402 40.850533)"
289380500,2024-07-01,117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","Q",102,0,"18-24","M","WHITE HISPANIC",1034424,195429,40.702942,-73.81904,"POINT (-73.81904 40.702942)"
289389372,2024-07-01,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","K",77,0,"65+","F","BLACK",1003509,185018,40.6744956865259,-73.9305713255961,"POINT (-73.9305713255961 40.6744956865259)"
289449087,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200512","F","K",73,0,"25-44","M","WHITE HISPANIC",1008227,183789,40.671104,-73.913562,"POINT (-73.913562 40.671104)"
289407877,2024-07-02,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","K",61,0,"18-24","M","WHITE",996179,153236,40.587268,-73.95705,"POINT (-73.95705 40.587268)"
289373934,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","M",34,0,"<18","F","BLACK HISPANIC",1002161,249364,40.851104,-73.935254,"POINT (-73.935254 40.851104)"
289424684,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","M",5,0,"45-64","M","WHITE",985374,199252,40.713579,-73.995942,"POINT (-73.995942 40.713579)"
289406601,2024-07-02,461,"UNAUTHORIZED USE VEHICLE 2",126,"MISCELLANEOUS PENAL LAW","PL 1650600","F","K",68,0,"25-44","M","WHITE",982476,166890,40.624753,-74.006387,"POINT (-74.006387 40.624753)"
289373806,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",48,0,"25-44","F","BLACK",1011780,246837,40.844144,-73.900499,"POINT (-73.900499 40.844144)"
289377676,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",90,0,"25-44","M","WHITE HISPANIC",999700,195491,40.703241,-73.944274,"POINT (-73.944274 40.703241)"
289395095,2024-07-01,505,"CONTROLLED SUBSTANCE, POSSESSI",117,"DANGEROUS DRUGS","PL 2200906","F","K",73,1,"25-44","M","BLACK",1009205,188000,40.6826581212658,-73.9100243789752,"POINT (-73.91002437897524 40.68265812126579)"
289446266,2024-07-02,501,"CONTROLLED SUBSTANCE,POSSESS.",117,"DANGEROUS DRUGS","PL 2201802","F","M",13,0,"25-44","M","BLACK",987048,206851,40.734434387321,-73.9899039325356,"POINT (-73.98990393253564 40.73443438732101)"
289449066,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","B",42,0,"25-44","M","BLACK",1009460,239394,40.823722,-73.90891,"POINT (-73.90891 40.823722)"
289394632,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510D","F","Q",102,0,"25-44","M","BLACK",1031076,193778,40.69843,-73.831128,"POINT (-73.831128 40.69843)"
289380491,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601001","F","M",22,0,"<18","M","BLACK HISPANIC",993986,224778,40.783636,-73.964842,"POINT (-73.964842 40.783636)"
289424693,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",101,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1053765,158439,40.601283,-73.749665,"POINT (-73.749665 40.601283)"
289436213,2024-07-02,490,"STOLEN PROPERTY 3,POSSESSION",232,"POSSESSION OF STOLEN PROPERTY","PL 1654000","M","K",79,0,"25-44","F","BLACK",999507,190206,40.688736,-73.944984,"POINT (-73.944984 40.688736)"
289389391,2024-07-01,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650102","M","M",1,1,"25-44","M","BLACK",980694,195183,40.7024082596442,-74.0128250066881,"POINT (-74.01282500668809 40.70240825964418)"
289452568,2024-07-02,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",114,2,"45-64","M","BLACK",1001556,217404,40.763384,-73.937525,"POINT (-73.937525 40.763384)"
289384132,2024-07-01,115,"RECKLESS ENDANGERMENT 2",355,"OFFENSES AGAINST THE PERSON","PL 1202000","M","B",46,0,"25-44","M","BLACK HISPANIC",1010168,249373,40.851111,-73.906315,"POINT (-73.906315 40.851111)"
289416633,2024-07-01,441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","K",69,0,"<18","M","BLACK",1011083,172444,40.6399548671713,-73.903315133612,"POINT (-73.90331513361195 40.63995486717129)"
289373982,2024-07-01,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","S",120,0,"25-44","M","BLACK",962808,174275,40.644996,-74.077263,"POINT (-74.077263 40.644996)"
289452528,2024-07-02,117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","K",62,0,"<18","M","ASIAN / PACIFIC ISLANDER",983955,156039,40.59497,-74.001062,"POINT (-74.001062 40.59497)"
289421430,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200504","F","K",90,0,"<18","M","WHITE HISPANIC",998016,196598,40.706283,-73.950348,"POINT (-73.950348 40.706283)"
289373932,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","M",34,0,"<18","F","BLACK HISPANIC",1002161,249364,40.851104,-73.935254,"POINT (-73.935254 40.851104)"
289455596,2024-07-02,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B",41,0,"25-44","M","WHITE HISPANIC",1015245,235524,40.81308,-73.888027,"POINT (-73.888027 40.81308)"
289373919,2024-07-01,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","M",30,1,"45-64","M","BLACK",997963,240371,40.8264277024325,-73.950450755588,"POINT (-73.95045075558801 40.82642770243247)"
289413227,2024-07-02,105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211300","F","Q",114,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1007694,219656,40.769552,-73.915361,"POINT (-73.915361 40.769552)"
289446251,2024-07-02,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","K",90,1,"18-24","M","WHITE HISPANIC",1000351,194575,40.7007255086508,-73.9419318799526,"POINT (-73.94193187995256 40.700725508650784)"
289421434,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",103,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1041717,197008,40.7072398161698,-73.7927267255908,"POINT (-73.7927267255908 40.7072398161698)"
289396981,2024-07-02,440,"AGGRAVATED GRAND LARCENY OF ATM",109,"GRAND LARCENY","PL 1553502","F","B",42,0,"18-24","M","BLACK",1008754,238895,40.822355,-73.911463,"POINT (-73.911463 40.822355)"
289392879,2024-07-01,639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 240301B","M","K",75,0,"25-44","M","WHITE HISPANIC",1020340,189878,40.687776,-73.869864,"POINT (-73.869864 40.687776)"
289446282,2024-07-02,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","Q",113,0,"18-24","M","BLACK",1046399,187126,40.680077,-73.775929,"POINT (-73.775929 40.680077)"
289406607,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",20,0,"25-44","M","BLACK",991826,224656,40.783304,-73.972641,"POINT (-73.972641 40.783304)"
289458608,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",71,0,"25-44","M","WHITE",1001300,181132,40.663828,-73.938542,"POINT (-73.938542 40.663828)"
289389397,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",122,0,"18-24","F","UNKNOWN",963668,156251,40.595528,-74.074108,"POINT (-74.074108 40.595528)"
289432159,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",19,0,"45-64","M","WHITE",994836,219126,40.768122,-73.961781,"POINT (-73.961781 40.768122)"
289407873,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601001","F","B",44,0,"18-24","M","BLACK",1006537,244511,40.837774,-73.919455,"POINT (-73.919455 40.837774)"
289459650,2024-07-02,759,"PUBLIC ADMINISTATION,UNCLASS M",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","K",62,0,"45-64","F","WHITE",984231,163470,40.615366,-74.000067,"POINT (-74.000067 40.615366)"
289392865,2024-07-01,441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","B",49,0,"25-44","M","BLACK HISPANIC",1022083,251879,40.857944,-73.86323,"POINT (-73.86323 40.857944)"
289459147,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200512","F","B",42,0,"25-44","M","BLACK",1010712,240858,40.827736,-73.904381,"POINT (-73.904381 40.827736)"
289380487,2024-07-01,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","M",7,0,"25-44","M","BLACK",987011,199767,40.714992,-73.990037,"POINT (-73.990037 40.714992)"
289377690,2024-07-01,105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","Q",110,0,"18-24","M","WHITE HISPANIC",1020232,210719,40.744981,-73.870144,"POINT (-73.870144 40.744981)"
289391130,2024-07-01,105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","Q",109,0,"18-24","M","WHITE HISPANIC",1032292,210882,40.745369,-73.826619,"POINT (-73.826619 40.745369)"
289419192,2024-07-02,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,"OTHER TRAFFIC INFRACTION","VTL051101A","M","Q",113,3,"25-44","F","WHITE HISPANIC",1046315,187088,40.6799807384666,-73.7762339071953,"POINT (-73.7762339071953 40.6799807384666)"
289419185,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","M",24,0,"45-64","F","WHITE HISPANIC",993372,229301,40.79605,-73.967052,"POINT (-73.967052 40.79605)"
289373968,2024-07-01,175,"SEXUAL ABUSE 3,2",233,"SEX CRIMES","PL 1305201","M","Q",110,0,"25-44","M","WHITE",1019164,210169,40.7434812638841,-73.8740035373971,"POINT (-73.8740035373971 40.7434812638841)"
289441060,2024-07-02,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","Q",103,0,"<18","M","BLACK",1044399,197284,40.707972,-73.783048,"POINT (-73.783048 40.707972)"
289455616,2024-07-02,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K",67,0,"25-44","M","BLACK",997897,175676,40.648859,-73.95082,"POINT (-73.95082 40.648859)"
289410480,2024-07-02,49,"U.S. CODE UNCLASSIFIED",995,"FOR OTHER AUTHORITIES","FOA9000049","","M",25,0,"25-44","M","WHITE HISPANIC",1000581,231070,40.800896,-73.941011,"POINT (-73.941011 40.800896)"
289373960,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","Q",108,0,"25-44","F","WHITE HISPANIC",996643,209958,40.742954,-73.955274,"POINT (-73.955274 40.742954)"
289455647,2024-07-02,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","M",9,0,"45-64","M","BLACK",990211,201703,40.720304,-73.978492,"POINT (-73.978492 40.720304)"
289455622,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",67,0,"25-44","F","BLACK",1007212,178266,40.655949,-73.91724,"POINT (-73.91724 40.655949)"
289389392,2024-07-01,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,"BURGLARY","PL 1402000","F","M",14,0,"45-64","M","BLACK",985802,213780,40.753455,-73.994398,"POINT (-73.994398 40.753455)"
289441028,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",60,0,"65+","M","WHITE",991938,149951,40.578255,-73.972324,"POINT (-73.972324 40.578255)"
289356510,2024-07-01,106,"ASSAULT POLICE/PEACE OFFICER",106,"FELONY ASSAULT","PL 1200800","F","K",75,0,"<18","F","BLACK HISPANIC",1019464,188287,40.6834110017484,-73.8730339473892,"POINT (-73.87303394738925 40.68341100174844)"
289436204,2024-07-02,205,"TRESPASS 2, CRIMINAL",352,"CRIMINAL TRESPASS","PL 1401502","M","K",72,0,"45-64","M","ASIAN / PACIFIC ISLANDER",981291,171046,40.636158,-74.010658,"POINT (-74.010658 40.636158)"
289419187,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",109,0,"18-24","M","BLACK HISPANIC",1030206,215367,40.757691,-73.834115,"POINT (-73.834115 40.757691)"
289373869,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",67,0,"25-44","M","WHITE HISPANIC",1002837,175718,40.648963,-73.933017,"POINT (-73.933017 40.648963)"
289416652,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",113,0,"25-44","F","BLACK",1042198,183497,40.670145,-73.791106,"POINT (-73.791106 40.670145)"
289387475,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",1,0,"25-44","F","ASIAN / PACIFIC ISLANDER",984435,202468,40.722407,-73.999333,"POINT (-73.999333 40.722407)"
289421439,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200508","F","Q",103,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1048803,198319,40.710782,-73.767152,"POINT (-73.767152 40.710782)"
289459429,2024-07-02,494,"STOLEN PROPERTY 2,1,POSSESSION",111,"POSSESSION OF STOLEN PROPERTY","PL 1654501","F","B",43,0,"25-44","M","WHITE HISPANIC",1018912,243198,40.8341296317913,-73.8747411053413,"POINT (-73.8747411053413 40.83412963179127)"
289387465,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",60,0,"25-44","M","WHITE",995377,151302,40.5819580895788,-73.9599419334007,"POINT (-73.9599419334007 40.581958089578826)"
289455608,2024-07-02,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1704002","F","K",61,0,"45-64","M","WHITE",1000129,158835,40.602629,-73.942817,"POINT (-73.942817 40.602629)"
289380502,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","S",120,0,"25-44","M","BLACK",962808,174275,40.644996,-74.077263,"POINT (-74.077263 40.644996)"
289387472,2024-07-01,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1657200","F","M",1,0,"25-44","M","BLACK",983406,200873,40.7180266335186,-74.003044668765,"POINT (-74.00304466876499 40.71802663351865)"
289416623,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",42,2,"25-44","F","WHITE HISPANIC",1008754,238895,40.822355,-73.911463,"POINT (-73.911463 40.822355)"
289449093,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","K",60,0,"25-44","M","BLACK",990784,149362,40.5766459780433,-73.9764803960699,"POINT (-73.9764803960699 40.5766459780433)"
289395347,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 160102A","F","K",75,0,"25-44","F","BLACK",1020327,176285,40.650466,-73.869986,"POINT (-73.869986 40.650466)"
289436200,2024-07-02,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",73,1,"25-44","M","BLACK",1011591,181080,40.6636572386328,-73.9014496975784,"POINT (-73.90144969757841 40.66365723863282)"
289421422,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","B",43,0,"25-44","M","BLACK",1020183,239282,40.823378,-73.870168,"POINT (-73.870168 40.823378)"
289455626,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","K",75,0,"45-64","M","WHITE HISPANIC",1015198,185686,40.67629,-73.888424,"POINT (-73.888424 40.67629)"
289373852,2024-07-01,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","K",83,0,"25-44","M","WHITE",1007127,193705,40.698323,-73.917495,"POINT (-73.917495 40.698323)"
289441053,2024-07-02,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","M",14,0,"45-64","M","BLACK",986426,214907,40.756547,-73.992144,"POINT (-73.992144 40.756547)"
289356151,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",109,0,"25-44","M","BLACK HISPANIC",1038966,215289,40.757426,-73.802497,"POINT (-73.802497 40.757426)"
289446265,2024-07-02,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,"BURGLARY","PL 1402000","F","M",18,0,"45-64","F","WHITE HISPANIC",989135,218534,40.766501,-73.982362,"POINT (-73.982362 40.766501)"
289416637,2024-07-02,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510D","F","K",84,0,"25-44","M","BLACK",989235,189578,40.687025,-73.982024,"POINT (-73.982024 40.687025)"
289349534,2024-07-01,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","M",30,0,"25-44","M","WHITE HISPANIC",999790,241169,40.8286232400477,-73.9438488369889,"POINT (-73.9438488369889 40.8286232400477)"
289459149,2024-07-02,750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K",90,2,"25-44","M","BLACK",994231,196249,40.705331,-73.964,"POINT (-73.964 40.705331)"
289455658,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","Q",113,3,"25-44","M","BLACK",1046315,187088,40.6799807384666,-73.7762339071953,"POINT (-73.7762339071953 40.6799807384666)"
289452525,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B",48,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1016139,246159,40.8422671582195,-73.884747871049,"POINT (-73.884747871049 40.842267158219535)"
289424696,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601503","F","Q",113,0,"18-24","M","BLACK",1046399,187126,40.680077,-73.775929,"POINT (-73.775929 40.680077)"
289459164,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","M",25,0,"25-44","M","WHITE HISPANIC",1003638,226954,40.789593,-73.929984,"POINT (-73.929984 40.789593)"
289459426,2024-07-02,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 2650303","F","B",43,0,"25-44","M","WHITE HISPANIC",1018912,243198,40.8341296317913,-73.8747411053413,"POINT (-73.8747411053413 40.83412963179127)"
289356148,2024-07-01,106,"ASSAULT POLICE/PEACE OFFICER",106,"FELONY ASSAULT","PL 1200503","F","M",6,0,"18-24","F","BLACK",982474,206348,40.7330540403399,-74.00640823601,"POINT (-74.00640823601 40.73305404033992)"
